"5/28/21, 10:06:00 PM: Theresa: You can't manipulate me"
"5/28/21, 10:07:00 PM: Ben :added all the cards together"
"5/28/21, 10:07:00 PM: Emily: Is the cocaine ready"
"5/28/21, 10:07:00 PM: Emily: This message was deleted"
"5/29/21, 10:07:00 PM: James: no malayalam"
"5/29/21, 10:07:00 PM: Emily: Ok"
"5/29/21, 10:08:00 PM: James: Cocaine people don't know malayalam"
"5/29/21, 10:08:00 PM: Emily: I need the next batch of cocaine ready by tomorrow morning itself"
"5/29/21, 10:08:00 PM: Emily: Else the drug gang won't be happy"
"5/29/21, 10:08:00 PM: James: We use stuff and say english like all dreams are the twinkling stars"
"5/29/21, 10:08:00 PM: Emily: Of course"
"5/29/21, 10:08:00 PM: Emily: We need stuff"
"5/29/21, 10:08:00 PM: Emily: High quality stuff"
"5/29/21, 10:09:00 PM: James: I have ordered first here we have a protocol"
"5/29/21, 10:09:00 PM: Emily: But my clients are also waiting"
"5/29/21, 10:09:00 PM: Emily: They need their medicine"
"5/29/21, 10:09:00 PM: Emily: Is emoji allowed here m"
"5/29/21, 10:09:00 PM: James: They are in mumbai only we are trying to get it through local malappuram mafia charlie"
"5/29/21, 10:09:00 PM: Emily: Ohh, I see"
"5/29/21, 10:10:00 PM: Emily: I'll tell my clients to wait"
"5/29/21, 10:10:00 PM: James: We can try to use capital letters in the beginning of names and place names"
"5/29/21, 10:11:00 PM: James: It would easier for our operation top secret underworld"
"5/29/21, 10:11:00 PM: Emily: This message was deleted"
"5/29/21, 10:11:00 PM: Emily: Of course"
"5/30/21, 10:11:00 PM: James: If you give me more money i'll think about it"
"5/30/21, 10:11:00 PM: Emily: It was foolish to talk otherwise"
"5/30/21, 10:11:00 PM: Emily: Money is not a problem"
"5/30/21, 10:11:00 PM: James: We have peter charley and james here only them"
"5/30/21, 10:11:00 PM: Emily: I say money will come, money will come."
"5/30/21, 10:12:00 PM: Emily: But we need the drugs ready by now"
"5/30/21, 10:12:00 PM: Emily: Charlie must've forgot to tell me that"
"5/30/21, 10:13:00 PM: James: How much can you give Hyderabad King Justin"
"5/30/21, 10:14:00 PM: James: You need Cocaine or anything else from Mumbai"
"5/30/21, 10:14:00 PM: Emily: Hundred dollars per kg, that's my offer"
"5/30/21, 10:14:00 PM: James: Now i'm going to pray in the Dubai's church so bye for now"
"5/30/21, 10:14:00 PM: Emily: Do you guys have meth"
"5/30/21, 10:14:00 PM: James: We need more"
"5/30/21, 10:15:00 PM: Emily: There's a huge open market for meth here"
"5/30/21, 10:15:00 PM: James: What the was that"
"5/30/21, 10:15:00 PM: James: U know what to fill in the blanks"
"5/30/21, 10:15:00 PM: Emily: Yes"
"5/30/21, 10:15:00 PM: Emily: But"
"5/30/21, 10:15:00 PM: James: I have seen moth no meth"
"5/30/21, 10:15:00 PM: Emily: It's easy profit"
"5/30/21, 10:16:00 PM: Emily: Ok then"
"5/30/21, 10:16:00 PM: Emily: Make sure the cocaine will be delivered as discussed"
"5/30/21, 10:17:00 PM: Emily: The snow you guys give is a huge hit here"
"5/30/21, 10:17:00 PM: James: We may be drug dealers trolley pullers but we are not beggars"
"5/31/21, 10:17:00 PM: Emily: So people would be ok to give more"
"5/31/21, 10:17:00 PM: Emily: I'll discuss with them and update the rates"
"5/31/21, 10:18:00 PM: Theresa: Seems like I have heard this before"
"5/31/21, 10:18:00 PM: Emily: Who is this guy"
"5/31/21, 10:18:00 PM: Emily: We haven't met I guess"
"5/31/21, 10:18:00 PM: Theresa: I have been providing you with drugs thill date and you still don't know me"
"5/31/21, 10:18:00 PM: Theresa:But all the drugs you get was supplied by my people"
"5/31/21, 10:19:00 PM: James: He is the boss"
"5/31/21, 10:19:00 PM: James: Only boss"
"5/31/21, 10:19:00 PM: James: Mumbai druglord"
"5/31/21, 10:19:00 PM: Emily: Oh, so you're the guy everyone talks about"
"5/31/21, 10:19:00 PM: Emily: Damn"
"5/31/21, 10:19:00 PM: James: The real Peter"
"5/28/21, 10:19:00 PM: Emily: Didn't knew that"
"5/28/21, 10:19:00 PM: Emily: But I thought you worked in total secrecy"
"5/28/21, 10:19:00 PM: Theresa: Now that you know me remember me okay"
"5/28/21, 10:19:00 PM: Emily: Oh my god"
"5/28/21, 10:20:00 PM: James: U will pay for this if u disrespect our lord once again"
"5/28/21, 10:20:00 PM: Emily: I will"
"5/28/21, 10:20:00 PM: Emily: It was a misunderstanding"
"5/28/21, 10:20:00 PM: Emily: I hope Peter will understand"
"5/28/21, 10:20:00 PM: Theresa: Good till him to speak with respect"
"5/28/21, 10:20:00 PM: James: Yes we use the same stuff no"
"5/28/21, 10:20:00 PM: Theresa: Okay I have forgiven you"
"5/28/21, 10:20:00 PM: Emily: He's a man of manners as I've heard"
"5/28/21, 10:21:00 PM: Theresa: Yes yes"
"5/28/21, 10:21:00 PM: James: May almighty Peter forgives u"
"5/28/21, 10:21:00 PM: Emily: Your thunder have very high demand"
"5/28/21, 10:21:00 PM: Emily: I was planning to expand the business"
"5/28/21, 10:21:00 PM: James: That's the talk of town but actually he is strict with clients"
"5/28/21, 10:21:00 PM: Emily: Can you meet the demand with enough supply"
"5/28/21, 10:21:00 PM: Emily: I'm planning big"
"5/28/21, 10:22:00 PM: Emily: I see, I never expected him to contact us directly"
"5/28/21, 10:22:00 PM: Theresa: Ohkay what is your offer how much can you give"
"5/28/21, 10:22:00 PM: Theresa: I mean pay"
"5/28/21, 10:22:00 PM: Emily: I'm planning to expand the game to a few more districts"
"5/28/21, 10:23:00 PM: Emily: We'll start with a couple of hundreds of snow extra for the first month"
"5/28/21, 10:23:00 PM: Emily: Then we can adjust the production with the needs"
"5/28/21, 10:23:00 PM: Theresa: Now we have grown to a level where we can give you 20kilos of snow per day"
"5/28/21, 10:23:00 PM: Emily: That good"
"5/28/21, 10:24:00 PM: Emily: That's awesome!"
"5/28/21, 10:24:00 PM: Theresa: We can provide you with that"
"5/28/21, 10:24:00 PM: Theresa: But we need protection can you provide that"
"5/28/21, 10:24:00 PM: Theresa: The police department has an eye on us"
"5/28/21, 10:25:00 PM: Emily: Of course, we have this intricate system where even if the supplier get caught they can't ever find our presence or our other snow stock"
"5/28/21, 10:25:00 PM: Emily: Also, I've bagged some ministers when I started the cocaine game"
"5/28/21, 10:26:00 PM: Theresa: Seems like you have a good enough hold in that area"
"5/28/21, 10:26:00 PM: Emily: No one will bat an eye on us"
"5/29/21, 10:26:00 PM: Theresa: Oh we play cricket with bat"
"5/29/21, 10:26:00 PM: Emily: I hope I am!"
"5/29/21, 10:26:00 PM: Emily: Here it's tennis, sometimes shuttle"
"5/29/21, 10:27:00 PM: Theresa: You must be a good player"
"5/29/21, 10:28:00 PM: Emily: My folks tell me I'm a pro and I should get into playing more, but I'm in love with the cocaine business"
"5/29/21, 10:30:00 PM: Theresa: I like to do business with people who are good at these things"
"5/29/21, 10:30:00 PM: Theresa: I am looking forward to do more business with you"
"5/29/21, 10:30:00 PM: Emily: Then you're in good company"
"5/29/21, 10:30:00 PM: Theresa: I am okay with the deal"
"5/29/21, 10:31:00 PM: Emily: We can build an empire"
"5/29/21, 10:31:00 PM: Emily: Fine, I'll tell my boys to prepare for more sale"
"5/29/21, 10:54:00 PM: James: Ooh my god Peter are u serious"
"5/29/21, 10:54:00 PM: James: Then our Cocaine supply chain can be increased exponentially"
"5/29/21, 10:57:00 PM: Emily: I'm glad you're happy with this! We're gonna make a fortune out of this for sure!"
"5/29/21, 10:57:00 PM: Emily: I'm excited!"
"5/29/21, 10:58:00 PM: James: Masha Allah"
"5/29/21, 10:58:00 PM: Emily: This message was deleted"
"5/29/21, 10:59:00 PM: James: Don't tell about this to anybody in Hyderabad of Dubai or Mumbai"
"5/29/21, 10:59:00 PM: James: No emojis i guess"
"5/29/21, 11:00:00 PM: Emily: Done"
"5/29/21, 11:00:00 PM: Emily: Never"
"5/29/21, 11:00:00 PM: James: Absolutely mind blowing"
"5/29/21, 11:01:00 PM: Emily: As always"
"5/29/21, 11:03:00 PM: James: I have some good news regarding introduction of another supplier"
"5/29/21, 11:04:00 PM: Emily: Aaha"
"5/29/21, 11:04:00 PM: Emily: That's great"
"5/29/21, 11:04:00 PM: Emily: Who is that!"
"5/29/21, 11:04:00 PM: James: It's not the time yet to reveal"
"5/29/21, 11:05:00 PM: James: And surprisingly that is a girl"
"5/29/21, 11:05:00 PM: Emily: Gender reveal party done already"
"5/29/21, 11:06:00 PM: Emily: Well, as one of my friends once said, everything has its own time!"
"5/29/21, 11:16:00 PM: Theresa: Oh I was waiting for a partner"
"6/1/21, 1:21:00 AM: James: She will directly come to Kerala to meet you from Australia"
"6/1/21, 1:21:00 AM: James: Get ready with some nice tourist destinations"
"6/1/21, 1:21:00 AM: James: She is the Australian queen of Cocaine"
"6/1/21, 12:41:00 PM: Emily: We got good news"
"6/1/21, 12:42:00 PM: Emily: A rich boy near my place just placed a big order"
"6/1/21, 12:54:00 PM: Emily: He's gonna throw a party next weekend, we need loads of snow ready by then"
"6/1/21, 1:05:00 PM: James: That is just the beginning we are gonna reap rich benefits"
"6/1/21, 1:15:00 PM: Theresa: I'll get you supplies by tomorrow"
"6/1/21, 1:28:00 PM: Ben: Peter"
"6/1/21, 1:28:00 PM: Ben: I have a very important information for you"
"6/1/21, 1:29:00 PM: Ben: The supplies you arranged last week didn’t reach the destination"
"6/1/21, 1:31:00 PM: Ben: We need to get it back"
"6/1/21, 1:31:00 PM: Theresa: Oh my god what happened"
"6/1/21, 1:31:00 PM: Theresa: That's a great loss"
"6/1/21, 1:32:00 PM: Ben: Not yet lost We need to get it back"
"6/1/21, 1:32:00 PM: Theresa: It's worth is more than one crore"
"6/1/21, 1:32:00 PM: Theresa: What exactly happened"
"6/1/21, 1:40:00 PM: Ben: One of the dealers informed that the supplies to Ahmedabad got stuck at Mahabaleshwar"
"6/1/21, 1:40:00 PM: Ben: He couldn’t forward more information regarding that"
"6/1/21, 1:43:00 PM: Theresa: Oh we need to fetch it as soon as possible"
"6/1/21, 1:44:00 PM: Emily: Oh my god!"
"6/1/21, 1:44:00 PM: Theresa: It's very important that our clients get the package on the correct time"
"6/1/21, 1:44:00 PM: Emily: Due to covid restrictions"
"6/1/21, 1:55:00 PM: Ben: Hope so"
"6/1/21, 1:55:00 PM: Ben: But I will get more information in 1 hour"
"6/1/21, 2:00:00 PM: James: Situations are getting worse in Goa lots of our clients are hospitalised due to covid so Goa market will be dim in coming days"
"6/1/21, 2:23:00 PM: Emily: Ohhk, update asap when you get the info"
"6/1/21, 2:24:00 PM: Emily: That's sad"
"6/1/21, 4:07:00 PM: Theresa: But still we will get orders from there because that's the drug capital"
"6/1/21, 4:07:00 PM: Theresa: It's just that the number of orders might decrease drastically"
"6/1/21, 7:35:00 PM: Ben: Everything safe"
"6/1/21, 7:36:00 PM: Ben: The supplies were held by a dealer due to strict checking in that area"
"6/1/21, 7:36:00 PM: Ben: Due to covid"
"6/1/21, 7:36:00 PM: Ben: Situations changed and things are safe"
"6/1/21, 7:37:00 PM: Ben: Everything will reach before tomorrow morning"
"6/1/21, 7:37:00 PM: Emily: Good"
"6/29/21, 7:38:00 PM: Emily: Glad our dealers are playing it safe"
"6/29/21, 7:55:00 PM: Ben: Yaya"
"6/29/21, 7:55 PM: Ben: Smart boys"
"5/31/21, 12:26:00 AM : Messages and calls are end:to:end encrypted. No one outside of this chat, not even WhatsApp, can read or listen to them. Tap to learn more."
"5/31/21, 12:26:00 AM : Simon: We should expect more sales on snow as many people will get their salary today"
"5/31/21, 12:26:00 AM : Simon: We can expect a decent spike"
"5/31/21, 12:27:00 AM : James: We are not expecting just decent spike we need a rocket spike"
"5/31/21, 12:28:00 AM : Simon: We should invest more in the marketing then"
"5/31/21, 12:29:00 AM : Simon: We should hire more college students"
"5/31/21, 12:32:00 AM : Anna joined using this group's invite link"
"5/31/21, 12:32:00 AM : Mathew joined using this group's invite link"
"5/31/21, 12:32:00 AM : Ben joined using this group's invite link"
"5/31/21, 12:32:00 AM : Anna: Where is my cocaine"
"5/31/21, 12:32:00 AM : Mathew: Give me some"
"5/31/21, 12:32:00 AM : Anna: Under the bridge"
"5/31/21, 12:32:00 AM : Ben: How many kgs did you order"
"5/31/21, 12:33:00 AM : Jack joined using this group's invite link"
"5/31/21, 12:33:00 AM : Anna: I will throw"
"5/31/21, 12:33:00 AM : Mathew: sandra carrier"
"5/31/21, 12:33:00 AM : Anna: You catch"
"5/31/21, 12:33:00 AM : Ben: Use try catch"
"5/31/21, 12:33:00 AM : Emma: Peter current supplier"
"5/31/21, 12:33:00 AM : Simon: I need my batch ready by next weekend"
"5/31/21, 12:33:00 AM : Ben: And don’t try to inform the police"
"6/31/21, 12:33:00 AM : Peter: We need 20 kilos by tomorrow"
"6/31/21, 12:33:00 AM : Mathew: Ohke which drug"
"6/31/21, 12:33:00 AM : Simon: There's a cocaine party"
"6/31/21, 12:34:00 AM : Simon: All are invited"
"6/31/21, 12:34:00 AM : Anna: Heroine also"
"6/31/21, 12:34:00 AM : Mathew: Supper"
"6/31/21, 12:34:00 AM : Emma: No one need to worry"
"6/31/21, 12:34:00 AM : Ben: Location?"
"7/31/21, 12:34:00 AM : Jack: Who is the current supplier"
"7/31/21, 12:34:00 AM : Emma: Police will never know"
"7/31/21, 12:34:00 AM : Anna: To be kept very confidential"
"7/31/21, 12:34:00 AM : Emma: Peter"
"7/31/21, 12:34:00 AM : Mathew: Yeah sure"
"7/31/21, 12:34:00 AM : Anna: Yes yes"
"7/31/21, 12:34:00 AM : Jack: Yes"
"7/31/21, 12:34:00 AM : Simon: It's online bro, I use Cocaine and get high. You guys watch me get high"
"7/31/21, 12:34:00 AM : Mathew: Sure broo"
"7/31/21, 12:34:00 AM : Emma: you watching"
"7/31/21, 12:34:00 AM : Anna: Okay come on"
"8/31/21, 12:35:00 AM : Ben: I mean location of the party bro"
"8/31/21, 12:35:00 AM : Ben: you all high or what"
"8/31/21, 12:35:00 AM : James: Cocaine is my country all cocains are my brothers and sisters i love my cocaine"
"8/31/21, 12:35:00 AM : Jack: It is in AMerica"
"8/31/21, 12:35:00 AM : Mathew: You  always high i know"
"8/31/21, 12:35:00 AM : Simon: Maybe we all can order some CocaineCocaine  to our houses and we all can get high online"
"8/31/21, 12:35:00 AM : Simon: I will share the link bro"
"8/31/21, 12:35:00 AM : Emma: Charlie is unavailable now Otherwise party planning was an easy task"
"8/31/21, 12:35:00 AM : James: We don't get cocaine in Antarctica we are trapped"
"8/31/21, 12:35:00 AM : Simon: It's lockdown here, even the drug smuggling is very hard"
"9/31/21, 12:35:00 AM : Mathew: Yes my coca e bro"
"9/31/21, 12:35:00 AM : Ben: Ok brother"
"9/31/21, 12:35:00 AM : Anna: We will make it rain Cocaine shower"
"5/30/21, 12:35:00 AM : Emma: Eats some ice"
"5/30/21, 12:35:00 AM : Simon: Police will catch us if we party in real life"
"5/30/21, 12:36:00 AM : Anna: I can do it"
"5/30/21, 12:36:00 AM : James: Use the word cocaine completely"
"5/30/21, 12:36:00 AM : Emma: Yo that’s the spirit"
"5/30/21, 12:36:00 AM : Mathew: I know"
"5/30/21, 12:36:00 AM : Simon: Oh yeah"
"5/30/21, 12:36:00 AM : Jack: Anybody want cocaine"
"5/30/21, 12:36:00 AM : Emma: But y"
"5/30/21, 12:36:00 AM : Ben: Let's do this"
"5/30/21, 12:36:00 AM : Peter: No tagging also"
"5/30/21, 12:36:00 AM : Emma: Yes come on"
"5/30/21, 12:36:00 AM : James: Ice will melt because peter is hot you know"
"5/30/21, 12:36:00 AM : Simon: Respect the Cocaine"
"5/30/21, 12:36:00 AM : Emma: Ok peter"
"5/30/21, 12:36:00 AM : Peter: Yeah come on everybody"
"5/30/21, 12:36:00 AM : Simon: Cocaine is love"
"5/30/21, 12:37:00 AM : Ben: Is there some marijuana available"
"5/30/21, 12:37:00 AM : Jack: Cocaine is my life"
"5/3/21, 12:37:00 AM : Mathew: This message was deleted"
"5/3/21, 12:37:00 AM : James: Cocaine is love and love is Hyderabad Charlie"
"5/3/21, 12:37:00 AM : Simon: We can arrange some"
"5/3/21, 12:37:00 AM : Peter: Seems like you're already high"
"5/3/21, 12:37:00 AM : Emma: Melted ice mix in vodka Garnish with some cocaine"
"5/3/21, 12:37:00 AM : James: No audio"
"5/3/21, 12:37:00 AM : James: Delete it"
"5/3/21, 12:37:00 AM : Simon: I'm always high dude"
"5/3/21, 12:37:00 AM : Monica joined using this group's invite link"
"5/3/21, 12:37:00 AM : Anna: Lets go to Gujarat."
"5/3/21, 12:37:00 AM : Simon: Fly high"
"5/3/21, 12:37:00 AM : Anna: High quality drugs"
"5/28/21, 12:37:00 AM : Anna: Marijuana also"
"5/28/21, 12:37:00 AM : Mathew: Get high"
"5/28/21, 12:38:00 AM : James: Thanks dear stuff dealers and clients"
"5/28/21, 12:37:00 AM : Simon: We get good quality there?"
"5/28/21, 12:38:00 AM : Jack: I need cocaine somebody help me"
"5/28/21, 12:38:00 AM : Simon: Let's leave tomorrow"
"5/28/21, 12:38:00 AM : Emma: No After getting high We won’t realise earthquakes"
"5/28/21, 12:38:00 AM : James: Our dealers are busy please cooperate"
"5/28/21, 12:38:00 AM : Jack: Are you sure"
"5/22/21, 12:38:00 AM : Simon: Make sure to pack come marijuana and Cocaine for trio"
"9/22/21, 12:38:00 AM : Anna: Getting high eases the effects."
"9/22/21, 12:38:00 AM : James: Earthquake or tsunami cocaine is life"
"9/22/21, 12:38:00 AM : Mathew: Got idea my Cocaine bro"
"9/22/21, 12:38:00 AM : Ben: Lets try connecting with international contacts"
"9/22/21, 12:38:00 AM : James: East or west cocaine is best"
"9/22/21, 12:38:00 AM : Simon: I totally agree with that"
"9/22/21, 12:39:00 AM : James: Its cocaine"
"9/2/21, 12:39:00 AM : Simon: All day long"
"9/22/21, 12:39:00 AM : Jack: Cocaine river is in Africa"
"9/22/21, 12:39:00 AM : Anna: Hero sniffing heroine"
"9/22/21, 12:39:00 AM : Theresa joined using this group's invite link"
"9/22/21, 12:39:00 AM : James: Spell correctly otherwise police won't catch us"
"9/22/21, 12:39:00 AM : Theresa: Hello"
"5/3/21, 12:39:00 AM : Anna: German shepherd will catch you"
"5/3/21, 12:39:00 AM : James: Hello cocaine lover"
"5/3/21, 12:39:00 AM : Emma: Hi there new member"
"5/3/21, 12:39:00 AM : Jack: I AM going to Africa to collect cocaine"
"5/3/21, 12:39:00 AM : James: Welcome to our cocaine world"
"5/3/21, 12:39:00 AM : Anna: I will come also"
"5/3/21, 12:39:00 AM : Simon: Can you get me some of that?"
"5/3/21, 12:39:00 AM : Emma: Welcome to cocaine world"
"5/3/21, 12:39:00 AM : Theresa: Cocaine available?"
"5/3/21, 12:39:00 AM : Jack: Do you want cocaine"
"5/3/21, 12:40:00 AM : Jack: Yes I will give you"
"5/3/21, 12:40:00 AM : Simon: Heroine is very scarce here"
"5/3/21, 12:40:00 AM : Mathew: International dealer"
"5/3/21, 12:40:00 AM : Rose joined using this group's invite link"
"5/3/21, 12:40:00 AM : Theresa: Place?"
"5/3/21, 12:40:00 AM : Simon: Heroine is very scarce here"
"5/3/21, 12:40:00 AM : Anna: Uganda"
"5/3/21, 12:40:00 AM : Jack: Africa"
"5/3/21, 12:40:00 AM : Simon: Cocaine is booked till next week"
"5/3/21, 12:40:00 AM : Simon: This message was deleted"
"5/3/21, 12:40:00 AM : Theresa: I need.. urgent"
"5/3/21, 12:40:00 AM : Rose: Pala"
"5/3/21, 12:40:00 AM : James: My dad had already told narcotics is a dirty business"
"5/3/21, 12:40:00 AM : Simon: All stock for me"
"5/3/21, 12:40:00 AM : Mathew: Cocaine out of stock"
"5/3/21, 12:40:00 AM : Simon: But narcotics is chill"
"5/3/21, 12:40:00 AM : Monica: What about other drugs"
"5/3/21, 12:40:00 AM : Ben: Lets try contacting abram khureshi"
"5/3/21, 12:40:00 AM : Monica: I need weed"
"5/3/21, 12:40:00 AM : Anna: Narcotics is essential goods"
"5/3/21, 12:41:00 AM : Simon: Wait, Pranav?? Is that you?"
"5/3/21, 12:41:00 AM : James: If you can spend more money stock is not a problem"
"5/3/21, 12:41:00 AM : Simon: Long time no see man"
"5/3/21, 12:41:00 AM : Rose joined using this group's invite link"
"5/3/21, 12:41:00 AM : Mathew: What do you need"
"5/3/21, 12:41:00 AM : Jack: Yes that is correct"
"5/3/21, 12:41:00 AM : Theresa: Quality not good"
"5/24/21, 12:41:00 AM : Ben: Is cannabis good for corona"
"5/24/21, 12:41:00 AM : Anna: Too bad"
"5/24/21, 12:41:00 AM : Jack: I will give you good quality product"
"5/24/21, 12:41:00 AM : Simon: I can get you some meth"
"5/24/21, 12:41:00 AM : Monica: Good quality cheap drugs"
"5/24/21, 12:41:00 AM : Simon: High quality"
"5/21/21, 12:41:00 AM : Jack: I think so"
"5/21/21, 12:41:00 AM : James: Whoever is there we are happy for you guys lets cocaine it"
"5/21/21, 12:41:00 AM : Simon: Pure stuff only"
"5/21/21, 12:41:00 AM : Anna: Yes yes. Corona go. Go corona"
"5/21/21, 12:41:00 AM : Emma: Morphine also act as a painkiller"
"5/21/21, 12:41:00 AM : Simon: That's our motto"
"5/21/21, 12:42:00 AM : Emma: Yes"
"5/21/21, 12:42:00 AM : Mathew: My high brother"
"5/21/21, 12:42:00 AM : Monica: That's great Meth is fine When can I get it"
"5/21/21, 12:42:00 AM : Ben: How about putting meth in shisha"
"5/21/21, 12:42:00 AM : Anna: Tomorrow night 12"
"5/21/21, 12:42:00 AM : James: Get some heroine also"
"5/21/21, 12:42:00 AM : James: Also"
"5/21/21, 12:42:00 AM : Simon: I'm cooking a new batch tomorrow, I can deliver it by evening"
"5/21/21, 12:42:00 AM : Simon: Is that ok?"
"5/21/21, 12:42:00 AM : Rose: Perfect okay"
"5/21/21, 12:42:00 AM : Rose: No"
"5/21/21, 12:42:00 AM : Monica: Perfect"
"5/21/21, 12:42:00 AM : Anna: Smoke shisha play fifa"
"5/21/21, 12:42:00 AM : Jack: Yes double ok"
"5/21/21, 12:42:00 AM : Ben: And blowing up the sky full of clouds"
"5/21/21, 12:43:00 AM : Peter: Important news police department took our stocks"
"5/21/21, 12:43:00 AM : Jack: Twinkle twinkle little star"
"5/21/21, 12:43:00 AM : Simon: Man, you very head weight, chill man"
"5/21/21, 12:43:00 AM : Theresa: Whattt !"
"5/21/21, 12:43:00 AM : Anna: Can I get LSD"
"5/21/21, 12:43:00 AM : Simon: We'll rob them tonight"
"6/31/21, 12:43:00 AM : James: LSD is also available"
"6/31/21, 12:43:00 AM : Simon: We can't afford to lose time"
"6/31/21, 12:43:00 AM : Simon: Nor drugs"
"6/31/21, 12:43:00 AM : Peter: We need to plan a heist"
"6/31/21, 12:43:00 AM : Jack: CID escape"
"6/31/21, 12:43:00 AM : James: Yes brother"
"6/31/21, 12:43:00 AM : Ben: What is the bounty they have put on us"
"6/31/21, 12:43:00 AM : Simon: It's heist time babe"
"6/31/21, 12:43:00 AM : Anna: Lets go Rixo"
"6/31/21, 12:44:00 AM : Ben: We need a sharp shooter"
"6/31/21, 12:44:00 AM : Simon: Maybe we can play a drama, give them some fake actors, steal back our drugs and get that bounty"
"6/31/21, 12:44:00 AM : James: Let's put some serious effort and plan something great"
"6/31/21, 12:44:00 AM : Peter: We will first make a distraction like a bomb blast"
"6/31/21, 12:44:00 AM : Anna: Genius"
"6/31/21, 12:44:00 AM : Simon: Good, let's add some marijuana in that"
"6/31/21, 12:44:00 AM : Simon: Let's get those cops high"
"6/31/21, 12:44:00 AM : James: Don't reveal everything at first professor"
"6/31/21, 12:44:00 AM : Simon: Then they'll work with us"
"6/31/21, 12:44:00 AM : Theresa: Sounds good"
"6/31/21, 12:44:00 AM : Ben: Lets contact lester"
"6/31/21, 12:44:00 AM : Anna: You high. Me high. Everyone high"
"6/31/21, 12:44:00 AM : Simon: On it"
"6/31/21, 12:44:00 AM : James: Lets hallucinate"
"6/31/21, 12:45:00 AM : Ben: He perhaps knows full of San Francisco"
"6/31/21, 12:45:00 AM : Anna: What did Lester say?"
"6/31/21, 12:45:00 AM : James: All the twinkling stars"
"6/31/21, 12:45:00 AM : Ben: Expert on heist"
"6/31/21, 12:45:00 AM : Anna: I know full of AMerica"
"6/31/21, 12:45:00 AM : Jack: Third level of hallucination"
"6/31/21, 12:45:00 AM : Simon: I don't know man, he's high as a kite... He was just barking on the phone"
"5/1/21, 12:45:00 AM : James: Good for you babe"
"5/1/21, 12:45:00 AM : Theresa: Is it safe to chat here?"
"5/1/21, 12:45:00 AM : Simon: He had some extra Cocaine with him from the last party"
"5/1/21, 12:46:00 AM : Ben: Ok let me contact trump wait a second he might help"
"5/1/21, 12:46:00 AM : Jack: No police will catch us"
"5/1/21, 12:46:00 AM : Simon: Yeah, he is a chill dude"
"5/1/21, 12:46:00 AM : Anna: Yes only top secrets are here"
"5/1/21, 12:46:00 AM : James: LSD is taken orally from a drug impregnated blotter paper or as tablets. Onset of action is usually 30 to 60 minutes after ingestion; duration of effects can be 12 to 24 hours James"
"5/1/21, 12:46:00 AM : Simon: He love some good old marijuHana"
"5/1/21, 12:46:00 AM : James: good old days"
"5/1/21, 12:46:00 AM : Anna: Oh wow enter google"
"5/1/21, 12:46:00 AM : Ben: Actually i have got a buddy of mine in fbi"
"5/1/21, 12:46:00 AM : James: Google is also high babe"
"5/1/21, 12:46:00 AM : Mathew: Great mentor"
"5/1/21, 12:46:00 AM : Ben: His name is steve"
"5/1/21, 12:47:00 AM : Simon: That's great"
"5/1/21, 12:47:00 AM : Anna: Is that Steve Jobs?"
"5/1/21, 12:47:00 AM : James: Ask him whether he need stuff"
"5/1/21, 12:47:00 AM : Simon: Just tell him we'll give him a kilo of Cocaine if he help us"
"5/1/21, 12:47:00 AM : Simon: Steve loves Cocaine"
"5/1/21, 12:47:00 AM : James: We don't need help we need money"
"5/1/21, 12:47:00 AM : Simon: We'll steal the reward money also"
"5/1/21, 12:47:00 AM : James: Show some money"
"5/1/21, 12:47:00 AM : Ben: Will get the whole stock out and maybe a portion could be given to steve"
"5/1/21, 12:48:00 AM : Simon: Yeah"
"5/1/21, 12:48:00 AM : Mathew: We need to rob bank get Cocaine"
"5/1/21, 12:48:00 AM : James: Peter you getting high"
"5/1/21, 12:48:00 AM : James: James is ready to fight"
"5/1/21, 12:48:00 AM : Ben: Ok so steve said they are transporting the stock on a train"
"5/1/21, 12:48:00 AM : Simon: So many heists tonight"
"5/1/21, 12:48:00 AM : Simon: It's awesome"
"5/1/21, 12:48:00 AM : Simon: Just like old days"
"5/1/21, 12:49:00 AM : Peter: Ben it's your head not me"
"5/1/21, 12:49:00 AM : James: Use names like James Peter Anna Mathew Simon"
"5/1/21, 12:49:00 AM : James: Have fun"
"5/1/21, 12:49:00 AM : James: Have fun with cocaine"
"5/1/21, 12:49:00 AM : James: Go high"
"5/1/21, 12:49:00 AM : Simon: I saw you earlier snorting some Cocaine"
"5/1/21, 12:49:00 AM : Simon: You're hugh dude"
"5/31/21, 12:49:00 AM : Rose: Just type hesoyam"
"5/31/21, 12:49:00 AM : James: Let's fight dude"
"5/31/21, 12:49:00 AM : Simon: I knew Mathew was with us"
"5/31/21, 12:50:00 AM : Simon: Awesome tip"
"5/31/21, 12:50:00 AM : James: Mathew is the main dealer"
"5/31/21, 12:50:00 AM : Simon: I see"
"5/31/21, 12:50:00 AM : James: We won't go further if Mathew got caught"
"5/31/21, 12:50:00 AM : James: Mathew is our boss"
"5/31/21, 12:50:00 AM : Simon: Mathew will coordinate the heist from the house"
"5/31/21, 12:50:00 AM : James: Go chase your dreams Mathew says go get some cocaine Mathew says"
"5/31/21, 12:50:00 AM : Rose: No Walter white is our boss"
"5/31/21, 12:51:00 AM : James: Mathew is the perfect okay you know"
"5/31/21, 12:51:00 AM : Emma: Cocaine supplies to heist ? Everyone seems high"
